CODIGO_ARTICULO;ARTICULO;Presentacion;COD_GRUPO;GRUPO;CODIGO_SUBGRUPO;SUBGRUPO;CODIGO_FAMILIA;FAMILIA;EMBALAJE;CatCod;categoria;SubCatCod;subcategoria
173119;PEDIGREE NUTRI-DEF ADULT RAZAS PEQ 10 KG;1 BTO X 10 KG;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1230;ADULTO RAZAS PEQUEÑAS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173120;PEDIGREE NUTRI-DEF ADULT RAZAS PEQ 2 KG;10 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1230;ADULTO RAZAS PEQUEÑAS;10;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173121;PED VPROTEC ADLT R PEQU 2KG GTS 3 SOBRES;8 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1230;ADULTO RAZAS PEQUEÑAS;8;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173163;PEDIGREE NUTRI-DEFENSE ADULTOS 2 KG;10 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1229;ADULTO RAZAS GRANDES;10;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173165;PEDIGREE NUTRI-DEFENSE ADULTOS 7 KG;1 BTO X 7 KG;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1229;ADULTO RAZAS GRANDES;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173167;PEDIGREE NUTRI-DEFENSE ADULTOS 25 KG;"1 BT X 25 KL                                                ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1229;ADULTO RAZAS GRANDES;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173168;PEDIGREE ADULTOS 420 GR;"25 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1229;ADULTO RAZAS GRANDES;25;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173169;PEDIGREE NUTRI-DEFENSE ADULTOS 1 KG;10 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1229;ADULTO RAZAS GRANDES;10;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173201;PEDIGREE VPROTECT SENIOR 1.8 KG;8 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1231;SENIOR;8;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173254;PED GALLETA BISCUIT X 100 GR RAZA PEQU;"12 UND X 100 GR                                             ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173255;PED GALLETA BISCUIT MINI X 100 GR CACHORROS;"12 UND X 100 GR                                             ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173258;DENTASTIX RAZAS PEQUEÑAS 15.7 GR;2 DP X 20 UND;173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;2;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173264;PED RODEO POLLO 70 GR (DPX10UND);"20 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;20;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;141;ANIMALES DOMÉSTICOS, MASCOTAS Y PARA PRÁCTICAS DEPORTIVAS: P
173265;PED RODEO CARNE 70 GR (DPX10UND);"20 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;20;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;141;ANIMALES DOMÉSTICOS, MASCOTAS Y PARA PRÁCTICAS DEPORTIVAS: P
173268;PED DENTASTIX RAZ PEQ 15.7 GR (DPX20UND);"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173269;PED DENTAXTIS RAZ MED 180 GR (DPX8UND);"16 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;16;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173270;PED DENTAXTIS RAZ PEQ 110 GR (DPX8UND);"16 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;16;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173271;PED DENTAXTIS RAZ MED 25.7 GR (DPX18UND);"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-267;SNACK C&T;173-267-1401;SNACK;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173301;PED CACHORROS POLLO 100G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173302;PED ADULTO POLLO 100 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173303;PED ADULTO CARNE 100 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173304;PED CACHORROS CARNE 100 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173305;PED RAZAS PEQUEÑ ADULTO CARNE 100 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173306;PED ADULTO RAZAS PEQUE POLLO 100G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173307;PED SOBRES SURTIDOS PAG3 LLV4;"9 OF X CAJA                                                 ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;9;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173352;PEDIGREE ADULTO CARNE 290 G;"24 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1235;LATAS;24;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173353;PEDIGREE ADULTO POLLO 290 G;"24 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1235;LATAS;24;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173406;WHISKAS POLLO Y LECHE 8 KG;"1 BT X 8 KL                                                 ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173436;WHISKAS GATITOS CARNE 1.4 KG;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173437;WHISKAS CARNE ADULTO 700 GR;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173438;WHISKAS CARNE ADULTO 1.5 KG;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173439;WHISKAS CARNE ADULTO 3 KG;5 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;5;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173440;WHISKAS CARNE ADULTO 9 KG;"1 BT X 9 KL                                                 ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173441;WHISKAS POLLO ADULTO 1.5 KG;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173442;WHISKAS PESCADO ADULTO 1.5 KG;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173443;WHISKAS CARNE ADULTO 180 GR;"15 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;15;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173444;WHISKAS CARNE ADULTO PAG 8 LLV 9 KG;"1 BT X 9 KL                                                 ";173;MASTER FOODS COLOMBIA STP;173-261;SECO;173-261-1233;GATITOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173457;WHISKAS LATA CARNE EN SALSA 290 G;"24 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1235;LATAS;24;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173458;WHISKAS SOBRES SURTIDOS PAG3 LLV4;"9 OF X CAJA                                                 ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;9;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173461;WHISKAS POUCH POLLO 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173462;WHISKAS SACHE ATUN 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173463;WHISKAS POUCH CARNE 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173464;WHISKAS POUCH SALMON 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173465;WHISKAS SACHE JR CARNE 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173466;WHISKAS GATITOS POLLO 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173467;SHEBA GATITOS CARNE EN SALSA 85g;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173468;SHEBA CARNE EN SALSA 85g;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173469;SHEBA POLLO AL HORNO 85g;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173470;SHEBA SALMON EN SALSA 85g;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-262;HUMEDO;173-262-1234;SOBRES;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173937;GTS RISTRA DENTASTIX;"1 UNIDAD                                                    ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173938;GTS BOMBONERA DENTASTIX;"1 UNIDAD                                                    ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173944;GTS SHEBA POLLO AL HORNO 85g - MARSS;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173945;GTS PED GALLETA BISCUIT X 100 GR RAZA PEQU;"12 UND X 100 GR                                             ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173946;GTS PED DENTAXTIS RAZ PEQ 15.7 GR (DPX20UND);"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173947;GTS PEDIGREE ADULTO RAZAS PEQUE 450 GR;12 UND X BULTO;173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;12;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173948;GTS PEDIGREE NUTRI-DEF ADULT RAZAS PEQ 10 KG;1 BTO X 10 KG;173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173949;GTS PEDIGREE NUTRI-DEFENSE ADULTOS 25 KG;"1 BT X 25 KL                                                ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173950;GTS WHISKAS GATITOS POLLO 85 G;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173951;GTS SHEBA SALMON EN SALSA 85g - MARSS;"40 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;40;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;91;ALIMENTOS PARA ANIMALES DOMÉSTICOS Y MASCOTAS
173952;GTS PAÑITOS HUMEDOS PETYS X 10 MARSS;"48 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;48;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173955;GTS BALCONERA PEDIGREE DENTASTIX;"1 UNIDAD                                                    ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;96;MATERIALES DE CONSTRUCCIÓN (ARENA, GRAVILLA GRAVA, PIEDRA, E
173957;GTS MUEBLE GIRATORIO PEDIGREE;"1 UNIDAD                                                    ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;1;26;MERCANCÍAS PARA USO EMPRESARIAL NO ESPECIFICADAS PREVIAMENTE;92;PRODUCTOS  PARA ANIMALES DOMÉSTICOS Y MASCOTAS, ACCESORIOS P
173994;GTS PED ADULTO CARNE 100 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;96;MATERIALES DE CONSTRUCCIÓN (ARENA, GRAVILLA GRAVA, PIEDRA, E
173996;GTS WHISKAS POUCH SALMON 85 G;"36 UND X CAJA                                               ";173;MASTER FOODS COLOMBIA STP;173-999;PREMIOS;173-999-9999;PREMIOS;36;15;OTRAS MERCANCIAS PARA USO PERSONAL O DOMESTICO NO ESPECIFIC;96;MATERIALES DE CONSTRUCCIÓN (ARENA, GRAVILLA GRAVA, PIEDRA, E
196022;ECOHOME TWISTER 15W CDL NUEVO PH;"12 UND X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";12;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196023;ECOHOME TWISTER 20W CDL NUEVO PH;"12 UND X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";12;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196028;PACK ECOHOME TWISTER 15W CDL E27 X 4;"3 OF X CAJA                                                 ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2307   ";"PROMO-OFERTAS                           ";3;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196032;MINI TWISTER 13W CW E27 PHILIPS;"12 UND X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";12;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196035;TWISTER 27W CDL E27 PHILIPS;"12 UND X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";12;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196036;TWISTER 42W CDL E27 PHILIPS;"12 UND X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";12;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196037;PACK MINI TWISTER 15W LUZ FRIA  X 2;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2307   ";"PROMO-OFERTAS                           ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196038;PACK TWISTER 42W LUZ FRIA X 2;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2307   ";"PROMO-OFERTAS                           ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196045;PROMO ECOHOME STICK 18W CDL X 3;2 PROM X CAJA;196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2307   ";"PROMO-OFERTAS                           ";2;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196100;ECOHOME STICK 18W CDLE27 PHILIP;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2308   ";"REGULAR                                 ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196143;BOMB LEDBulb 4.5W EQ 40W LUZ FRIA;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-255        ";"LED                         ";"196-255-2308   ";"REGULAR                                 ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196144;BOMB LEDBuld 8W EQ 60W LUZ FRIA;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-255        ";"LED                         ";"196-255-2308   ";"REGULAR                                 ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196147;BOMB LEDBulb 3.5-25W E27 PHILIPS;"6 UND X CAJA                                                ";196;SIGNIFY COLOMBIANA S.A.S;"196-255        ";"LED                         ";"196-255-2308   ";"REGULAR                                 ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
196148;PROMO MINI TWISTER 13W  E27 X2;"6 PROM X CAJA                                               ";196;SIGNIFY COLOMBIANA S.A.S;"196-328        ";"AHORRADORES                 ";"196-328-2307   ";"PROMO-OFERTAS                           ";6;8;ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR;41;ARTÍCULOS DE ILUMINACIÓN (LÁMPARAS, BOMBILLOS, ETC.)
